text-en,intent-en,text-fr,intent-fr
can i make it to los angeles with this fuel level,gas,puis-je me rendre à Los Angeles avec ce niveau de carburant,gaz
can i reach seattle with this amount of fuel,gas,puis-je atteindre Seattle avec cette quantité de carburant,gaz
do i have enough gas in my tank to make it to washington dc,gas,ai-je assez d’essence dans mon réservoir pour le rendre à Washington DC,gaz
do i have enough gas in my car to make it to dallas,gas,ai-je assez d’essence dans ma voiture pour me rendre à Dallas,gaz
will i run out of gas before i reach atlantic city,gas,vais-je manquer d’essence avant d’atteindre atlantic city,gaz
tell me where my gas tank is,gas,dites-moi où se trouve mon réservoir d’essence,gaz
where can i find my gas tank,gas,où puis-je trouver mon réservoir d’essence,gaz
where is my gas tank located,gas,où se trouve mon réservoir d’essence,gaz
how many gallons do i have left in my gas tank,gas,combien de gallons ai-je laissé dans mon réservoir d’essence,gaz
how's my gasoline how much do i have left,gas,comment est mon essence combien ai-je laissé,gaz
what percentage full is my gas tank,gas,quel pourcentage est plein mon réservoir d’essence,gaz
how full or empty is my tank of gas,gas,à quel point mon réservoir d’essence est plein ou vide,gaz
how much gas do i have left in my tank,gas,combien d’essence ai-je laissé dans mon réservoir,gaz
how full is my gas tank,gas,à quel point mon réservoir d’essence est plein,gaz
how many more miles can i drive on my current tank,gas,combien de miles de plus puis-je conduire sur mon réservoir actuel,gaz
how much gas is left in my car,gas,combien d’essence reste dans ma voiture,gaz
how full is the gas tank,gas,à quel point le réservoir d’essence est plein,gaz
what does the gas meter read,gas,qu’est-ce que le compteur de gaz lit,gaz
how much of the gas do i have left,gas,combien de gaz ai-je laissé,gaz
how much gas do i have here,gas,combien d’essence ai-je ici,gaz
how much gas do i have in the tank,gas,combien d’essence ai-je dans le réservoir,gaz
can you tell me how much gas is in my tank,gas,pouvez-vous me dire combien d’essence est dans mon réservoir,gaz
tell me my gas tank levels,gas,dites-moi les niveaux de mon réservoir d’essence,gaz
what is the data of my gas tank,gas,quelles sont les données de mon réservoir d’essence,gaz
how much gas do i have in my tank,gas,combien d’essence ai-je dans mon réservoir,gaz
"i want to bring my card on the texas trip in june, will it be expired by then",expiration_date,"Je veux apporter ma carte sur le voyage au Texas en juin, sera-t-il expiré d’ici là",échéance
"what's the month, year, and day that my card expires",expiration_date,"quel est le mois, l’année et le jour d’expiration de ma carte",échéance
"does my card ending in 1234, or any of my cards, expire soon",expiration_date,"ma carte se terminant en 1234, ou l’une de mes cartes, expire-t-elle bientôt?",échéance
"does my card have an expiration date and if so, what is it",expiration_date,"ma carte a-t-elle une date d’expiration et si oui, qu’est-ce que c’est",échéance
"when does my card expire, the one ending in 1234",expiration_date,"quand ma carte expire-t-elle, celle se terminant en 1234",échéance
give me my credit card expiration date,expiration_date,donnez-moi la date d’expiration de ma carte de crédit,échéance
what is the expiration month and year on my credit car,expiration_date,quel est le mois et l’année d’expiration de ma voiture de crédit,échéance
when is the date of expiration for my first bank card,expiration_date,quand est la date d’expiration de ma première carte bancaire,échéance
what is the expiration month of my card,expiration_date,quel est le mois d’expiration de ma carte,échéance
what is the expiration date of my credit card,expiration_date,quelle est la date d’expiration de ma carte de crédit,échéance
let me know when my credit card expire,expiration_date,faites-moi savoir quand ma carte de crédit expire,échéance
when will my citi card expire,expiration_date,quand ma carte citi expirera-t-elle?,échéance
when is my credit card expire,expiration_date,quand ma carte de crédit expire-t-elle?,échéance
when is the expiration month for my card,expiration_date,quel est le mois d’expiration de ma carte,échéance
when is the expiration date of my credit card,expiration_date,quand est la date d’expiration de ma carte de crédit,échéance
what is the expiration date on my chase card,expiration_date,quelle est la date d’expiration sur ma carte chase,échéance
when is the expiration date for me discover,expiration_date,quand est la date d’expiration pour moi découvrir,échéance
when it my citi card expired,expiration_date,quand il ma carte citi a expiré,échéance
when is my card expired,expiration_date,quand ma carte a-t-elle expiré,échéance
tell me the expiration date on my credit card,expiration_date,me dire la date d’expiration sur ma carte de crédit,échéance
what month is my card expired in,expiration_date,dans quel mois ma carte a-t-elle expiré,échéance
how soon does my credit card expire,expiration_date,quand ma carte de crédit expire-t-elle?,échéance
when will my new credit card arrive,expiration_date,quand ma nouvelle carte de crédit arrivera-t-elle?,échéance
what month does my credit card expire,expiration_date,quel mois ma carte de crédit expire-t-elle?,échéance
what is the date when my visa card will expire,expiration_date,quelle est la date d’expiration de ma carte visa,échéance
can you tell me what the date of expiry for my visa card is,expiration_date,pouvez-vous me dire quelle est la date d’expiration de ma carte visa,échéance
tell me the expiration date for my visa card,expiration_date,indiquez-moi la date d’expiration de ma carte visa,échéance
show me the expiration date for my visa card,expiration_date,me montrer la date d’expiration de ma carte visa,échéance
where should i look for my credit card expiration day,expiration_date,où dois-je chercher le jour d’expiration de ma carte de crédit,échéance
when will my credit card no longer be good,expiration_date,quand ma carte de crédit ne sera-t-elle plus bonne,échéance
add to my motivational playlist rap god,update_playlist,ajouter à ma playlist motivationnelle rap dieu,mettre_à_jour_la_liste_de_lecture
include rap god on the motivational playlist,update_playlist,inclure le dieu du rap sur la playlist motivationnelle,mettre_à_jour_la_liste_de_lecture
move rap god to my motivational playlist,update_playlist,déplacer le dieu du rap vers ma playlist motivationnelle,mettre_à_jour_la_liste_de_lecture
in my motivational playlist include the song rap god,update_playlist,dans ma playlist motivationnelle inclure la chanson rap god,mettre_à_jour_la_liste_de_lecture
add the song rap god to the motivational playlist,update_playlist,ajouter la chanson rap god à la playlist motivationnelle,mettre_à_jour_la_liste_de_lecture
i need this song on my meditation playlist,update_playlist,J’ai besoin de cette chanson sur ma liste de lecture de méditation,mettre_à_jour_la_liste_de_lecture
i want the current song added to my pregame playlist,update_playlist,Je veux que la chanson actuelle soit ajoutée à ma liste de lecture d’avant-match,mettre_à_jour_la_liste_de_lecture
please put this song on my studying playlist,update_playlist,s’il vous plaît mettre cette chanson sur ma liste de lecture d’étude,mettre_à_jour_la_liste_de_lecture
please throw this song onto my cleaning playlist,update_playlist,s’il vous plaît jeter cette chanson sur ma liste de lecture de nettoyage,mettre_à_jour_la_liste_de_lecture
i would like the song playing right now put on my driving playlist,update_playlist,Je voudrais que la chanson en cours de lecture en ce moment mis sur ma liste de lecture de conduite,mettre_à_jour_la_liste_de_lecture
i want this song on my pregame playlist,update_playlist,Je veux cette chanson sur ma liste de lecture d’avant-match,mettre_à_jour_la_liste_de_lecture
please add this song to my study playlist,update_playlist,s’il vous plaît ajouter cette chanson à ma liste de lecture d’étude,mettre_à_jour_la_liste_de_lecture
can you add this song to my driving playlist,update_playlist,pouvez-vous ajouter cette chanson à ma liste de lecture de conduite,mettre_à_jour_la_liste_de_lecture
will you be sure to add this current song to my sleep playlist,update_playlist,serez-vous sûr d’ajouter cette chanson actuelle à ma liste de lecture de sommeil,mettre_à_jour_la_liste_de_lecture
please add the song i'm listening to right now to my relaxation playlist,update_playlist,s’il vous plaît ajouter la chanson que j’écoute en ce moment à ma liste de lecture de relaxation,mettre_à_jour_la_liste_de_lecture
add this to my rock playlist,update_playlist,ajoutez ceci à ma liste de lecture rock,mettre_à_jour_la_liste_de_lecture
add what im listening to to my rock playlist,update_playlist,ajouter ce que je suis en écoutant à ma liste de lecture rock,mettre_à_jour_la_liste_de_lecture
i want to put this on my rock playlist,update_playlist,Je veux mettre cela sur ma liste de lecture rock,mettre_à_jour_la_liste_de_lecture
add current song to rock playlist,update_playlist,ajouter la chanson actuelle à la liste de lecture rock,mettre_à_jour_la_liste_de_lecture
add this song to my rock playlist,update_playlist,ajouter cette chanson à ma playlist rock,mettre_à_jour_la_liste_de_lecture
please add this song to my country music playlist,update_playlist,s’il vous plaît ajouter cette chanson à ma liste de lecture de musique country,mettre_à_jour_la_liste_de_lecture
i am asking you to add this song to my country music playlist,update_playlist,Je vous demande d’ajouter cette chanson à ma liste de lecture de musique country,mettre_à_jour_la_liste_de_lecture
help me add this song to my country music playlist,update_playlist,aidez-moi à ajouter cette chanson à ma liste de lecture de musique country,mettre_à_jour_la_liste_de_lecture
